CustomerProductChargeID,CustomerID,AccountNumber,BillingReferenceID,ProductID,DefaultProductDescription,ChargeInstanceDescription,ChargeQuantity,ProductChargeFrequencyID,UnitCostToGCI,UnitChargeToCustomer,ChargeTaxTypeFlag,ChargeStartDate,ChargeEndDate,ChargeBilledUntil,AllowCreditBackFlag,CustomerCustomReference,ChargeInstanceCreateDate,ChargeInstanceCreateUser
570578,234248,LIFEWAYS,1659955,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:45.420,GCICOM\bmanager
570579,234248,LIFEWAYS,1659955,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.06,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:45.607,GCICOM\bmanager
570580,234248,LIFEWAYS,1659956,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.90,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:45.970,GCICOM\bmanager
570581,234248,LIFEWAYS,1659956,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:46.163,GCICOM\bmanager
570582,234248,LIFEWAYS,1659956,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:46.350,GCICOM\bmanager
570583,234248,LIFEWAYS,1659956,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:46.540,GCICOM\bmanager
570584,234248,LIFEWAYS,1659957,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,16.04,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:46.930,GCICOM\bmanager
570585,234248,LIFEWAYS,1659957,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:47.133,GCICOM\bmanager
570586,234248,LIFEWAYS,1659957,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:47.327,GCICOM\bmanager
570587,234248,LIFEWAYS,1659957,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:47.513,GCICOM\bmanager
570588,234248,LIFEWAYS,1659958,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.90,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:47.890,GCICOM\bmanager
570589,234248,LIFEWAYS,1659958,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:48.090,GCICOM\bmanager
570590,234248,LIFEWAYS,1659958,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:48.283,GCICOM\bmanager
570591,234248,LIFEWAYS,1659958,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,6.94,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:48.480,GCICOM\bmanager
570592,234248,LIFEWAYS,1659959,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.90,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:48.867,GCICOM\bmanager
570593,234248,LIFEWAYS,1659959,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:49.060,GCICOM\bmanager
570594,234248,LIFEWAYS,1659959,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:49.280,GCICOM\bmanager
570595,234248,LIFEWAYS,1659959,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,6.94,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:49.477,GCICOM\bmanager
570596,234248,LIFEWAYS,1659960,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.90,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:49.827,GCICOM\bmanager
570597,234248,LIFEWAYS,1659960,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:50.020,GCICOM\bmanager
570598,234248,LIFEWAYS,1659960,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:50.207,GCICOM\bmanager
570599,234248,LIFEWAYS,1659960,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.94,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:50.393,GCICOM\bmanager
570600,234248,LIFEWAYS,1659961,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,16.04,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:50.777,GCICOM\bmanager
570601,234248,LIFEWAYS,1659961,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:50.977,GCICOM\bmanager
570602,234248,LIFEWAYS,1659961,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:51.170,GCICOM\bmanager
570603,234248,LIFEWAYS,1659961,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:51.360,GCICOM\bmanager
570604,234248,LIFEWAYS,1659962,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,16.04,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:51.723,GCICOM\bmanager
570605,234248,LIFEWAYS,1659962,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:51.950,GCICOM\bmanager
570606,234248,LIFEWAYS,1659962,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:52.187,GCICOM\bmanager
570607,234248,LIFEWAYS,1659962,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:52.387,GCICOM\bmanager
570608,234248,LIFEWAYS,1659963,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,20.24,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:52.760,GCICOM\bmanager
570609,234248,LIFEWAYS,1659963,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:52.947,GCICOM\bmanager
570610,234248,LIFEWAYS,1659963,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:53.133,GCICOM\bmanager
570611,234248,LIFEWAYS,1659963,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:53.327,GCICOM\bmanager
570612,234248,LIFEWAYS,1659964,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,20.80,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:53.707,GCICOM\bmanager
570613,234248,LIFEWAYS,1659964,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:53.890,GCICOM\bmanager
570614,234248,LIFEWAYS,1659964,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:54.083,GCICOM\bmanager
570615,234248,LIFEWAYS,1659964,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:54.277,GCICOM\bmanager
570616,234248,LIFEWAYS,1659965,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,20.24,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:54.673,GCICOM\bmanager
570617,234248,LIFEWAYS,1659965,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:54.880,GCICOM\bmanager
570618,234248,LIFEWAYS,1659965,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:55.063,GCICOM\bmanager
570619,234248,LIFEWAYS,1659965,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:55.253,GCICOM\bmanager
570620,234248,LIFEWAYS,1659966,5487,TempProductDuringCleanUp,ADSL Premium Annex M,1,1,12.50,45.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:55.630,GCICOM\bmanager
570621,234248,LIFEWAYS,1659966,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:55.813,GCICOM\bmanager
570622,234248,LIFEWAYS,1659966,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:56.003,GCICOM\bmanager
570623,234248,LIFEWAYS,1659966,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,9.50,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:56.230,GCICOM\bmanager
570624,234248,LIFEWAYS,1659967,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,24.00,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:56.610,GCICOM\bmanager
570625,234248,LIFEWAYS,1659967,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:56.793,GCICOM\bmanager
570626,234248,LIFEWAYS,1659967,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:56.990,GCICOM\bmanager
570627,234248,LIFEWAYS,1659967,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,9.17,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:57.183,GCICOM\bmanager
570628,234248,LIFEWAYS,1659968,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,20.24,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:57.553,GCICOM\bmanager
570629,234248,LIFEWAYS,1659968,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:57.740,GCICOM\bmanager
570630,234248,LIFEWAYS,1659968,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:57.923,GCICOM\bmanager
570631,234248,LIFEWAYS,1659968,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:58.113,GCICOM\bmanager
570632,234248,LIFEWAYS,1659969,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,16.04,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:58.480,GCICOM\bmanager
570633,234248,LIFEWAYS,1659969,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:58.667,GCICOM\bmanager
570634,234248,LIFEWAYS,1659969,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:58.853,GCICOM\bmanager
570635,234248,LIFEWAYS,1659969,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:59.053,GCICOM\bmanager
570636,234248,LIFEWAYS,1659970,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.90,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:59.433,GCICOM\bmanager
570637,234248,LIFEWAYS,1659970,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:59.620,GCICOM\bmanager
570638,234248,LIFEWAYS,1659970,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:59.810,GCICOM\bmanager
570639,234248,LIFEWAYS,1659970,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,6.94,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:42:59.997,GCICOM\bmanager
570640,234248,LIFEWAYS,1659971,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,16.04,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:00.387,GCICOM\bmanager
570641,234248,LIFEWAYS,1659971,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:00.583,GCICOM\bmanager
570642,234248,LIFEWAYS,1659971,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:00.773,GCICOM\bmanager
570643,234248,LIFEWAYS,1659971,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:00.957,GCICOM\bmanager
570644,234248,LIFEWAYS,1659972,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.90,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:01.337,GCICOM\bmanager
570645,234248,LIFEWAYS,1659972,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:01.553,GCICOM\bmanager
570646,234248,LIFEWAYS,1659972,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:01.747,GCICOM\bmanager
570647,234248,LIFEWAYS,1659972,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.94,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:01.933,GCICOM\bmanager
570648,234248,LIFEWAYS,1659973,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,20.24,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:02.317,GCICOM\bmanager
570649,234248,LIFEWAYS,1659973,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:02.540,GCICOM\bmanager
570650,234248,LIFEWAYS,1659973,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:02.730,GCICOM\bmanager
570651,234248,LIFEWAYS,1659973,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:02.917,GCICOM\bmanager
570652,234248,LIFEWAYS,1659974,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.90,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:03.273,GCICOM\bmanager
570653,234248,LIFEWAYS,1659974,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:03.473,GCICOM\bmanager
570654,234248,LIFEWAYS,1659974,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:03.660,GCICOM\bmanager
570655,234248,LIFEWAYS,1659974,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,6.94,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:03.853,GCICOM\bmanager
570656,234248,LIFEWAYS,1659975,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,16.04,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:04.230,GCICOM\bmanager
570657,234248,LIFEWAYS,1659975,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:04.420,GCICOM\bmanager
570658,234248,LIFEWAYS,1659975,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:04.617,GCICOM\bmanager
570659,234248,LIFEWAYS,1659975,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:04.810,GCICOM\bmanager
570660,234248,LIFEWAYS,1659976,5487,TempProductDuringCleanUp,FTTC 40Mb 10Mb,1,1,14.49,45.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:05.183,GCICOM\bmanager
570661,234248,LIFEWAYS,1659976,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:05.373,GCICOM\bmanager
570662,234248,LIFEWAYS,1659976,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:05.577,GCICOM\bmanager
570663,234248,LIFEWAYS,1659976,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,9.50,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:05.773,GCICOM\bmanager
570664,234248,LIFEWAYS,1659977,5487,TempProductDuringCleanUp,ADSL Premium Annex M,1,1,12.50,45.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:06.180,GCICOM\bmanager
570665,234248,LIFEWAYS,1659977,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:06.433,GCICOM\bmanager
570666,234248,LIFEWAYS,1659977,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:06.650,GCICOM\bmanager
570667,234248,LIFEWAYS,1659977,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:06.847,GCICOM\bmanager
570668,234248,LIFEWAYS,1659978,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,20.24,35.00,1,2016-06-01 00:00:00.000,2017-02-27 00:00:00.000,2017-02-27 00:00:00.000,1,NULL,2016-06-10 15:43:07.227,GCICOM\bmanager
570669,234248,LIFEWAYS,1659978,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,2017-02-27 00:00:00.000,2017-02-27 00:00:00.000,1,NULL,2016-06-10 15:43:07.427,GCICOM\bmanager
570670,234248,LIFEWAYS,1659978,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,2017-02-27 00:00:00.000,2017-02-27 00:00:00.000,1,NULL,2016-06-10 15:43:07.633,GCICOM\bmanager
570671,234248,LIFEWAYS,1659978,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,2017-02-27 00:00:00.000,2017-02-27 00:00:00.000,1,NULL,2016-06-10 15:43:07.833,GCICOM\bmanager
570672,234248,LIFEWAYS,1659979,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,5.23,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:08.233,GCICOM\bmanager
570673,234248,LIFEWAYS,1659979,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:08.430,GCICOM\bmanager
570674,234248,LIFEWAYS,1659979,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:08.630,GCICOM\bmanager
570675,234248,LIFEWAYS,1659979,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.23,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:08.827,GCICOM\bmanager
570676,234248,LIFEWAYS,1659980,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.90,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:09.203,GCICOM\bmanager
570677,234248,LIFEWAYS,1659980,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:09.400,GCICOM\bmanager
570678,234248,LIFEWAYS,1659980,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:09.597,GCICOM\bmanager
570679,234248,LIFEWAYS,1659980,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,6.94,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:09.790,GCICOM\bmanager
570680,234248,LIFEWAYS,1659981,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,20.24,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:10.200,GCICOM\bmanager
570681,234248,LIFEWAYS,1659981,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:10.403,GCICOM\bmanager
570682,234248,LIFEWAYS,1659981,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:10.607,GCICOM\bmanager
570683,234248,LIFEWAYS,1659981,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:10.803,GCICOM\bmanager
570684,234248,LIFEWAYS,1659982,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.90,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:11.183,GCICOM\bmanager
570685,234248,LIFEWAYS,1659982,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:11.377,GCICOM\bmanager
570686,234248,LIFEWAYS,1659982,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:11.583,GCICOM\bmanager
570687,234248,LIFEWAYS,1659982,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,6.94,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:11.790,GCICOM\bmanager
570688,234248,LIFEWAYS,1659983,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,0.00,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:43:12.187,GCICOM\bmanager
