NumberRangeMapID,NumberRange,NumberRangeClassification,NumberRangeBespokeFlag,NumberRangeType,NumberRangeSource,NumberRangeStartDate,NumberRangeEndDate
492969,447885,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492970,447886,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492971,447887,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492972,447888,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492973,447889,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492976,447894,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492977,447895,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492979,447897,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492980,447898,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492981,447899,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492982,447900,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492983,447901,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492984,447902,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492985,447903,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492986,447904,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492987,447905,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492988,447906,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492989,447907,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492990,447908,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492991,447909,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492992,447910,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492993,447912,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492994,447913,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492995,447914,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492996,447915,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492997,447916,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492998,447917,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
492999,447918,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493000,447919,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493001,447920,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493002,447921,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493003,447922,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493004,447923,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493005,447925,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493006,447926,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493007,447927,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493008,447928,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493010,447930,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493011,447931,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493012,447932,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493013,447933,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493014,447934,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493015,447935,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493016,447936,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493017,447937,f.Jersey,0,GCI_Mobile,4,2016-07-01,NULL
493018,447938,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493019,447939,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493020,447940,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493021,447941,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493022,447942,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493023,447943,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493024,447944,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493025,447945,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493026,447946,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493027,447947,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493028,447948,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493029,447949,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493030,447950,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493031,447951,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493032,447952,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493033,447953,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493034,447954,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493035,447955,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493036,447956,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493037,447957,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493038,447958,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493039,447959,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493040,447960,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493041,447961,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493042,447962,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493043,447963,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493058,447979,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493060,447981,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493061,447982,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493062,447983,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493063,447984,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493064,447985,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493065,447986,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493066,447987,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493067,447988,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493069,447990,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493070,447999,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493071,4473780,fw10.Limitless.Mobile.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493072,4473910,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493073,4473911,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493074,4473912,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493075,4473913,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493076,4473914,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493077,4473915,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493078,4473916,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493079,4473917,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493080,4473918,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493081,4473919,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493082,4473920,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493083,4473921,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493084,4473922,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493085,4473923,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493086,4473924,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493087,4473925,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493088,4473926,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493089,4473927,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493090,4473928,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493091,4473929,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493092,4473930,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493093,4473931,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493094,4473932,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493095,4473933,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493096,4473934,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493097,4473935,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493098,4473936,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493099,4473937,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493100,4473938,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493101,4473939,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493102,4473970,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493103,4473971,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493104,4473972,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493105,4473973,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493106,4473975,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493107,4473976,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493108,4473977,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493109,4473978,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493110,4473979,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493111,4473980,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493112,4473981,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493113,4473982,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493114,4473983,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493115,4473984,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493116,4473985,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493117,4473986,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493118,4473987,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493119,4473988,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493120,4473989,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493121,4473990,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493122,4473991,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493123,4473992,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493124,4473993,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493125,4473994,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493126,4473995,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493127,4473996,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493128,4473997,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493129,4473998,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493130,4473999,fm3.EE.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493131,4474060,fw9.Cheers.International.Sales.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493132,4474061,fw9.Cheers.International.Sales.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493133,4474062,fw9.Cheers.International.Sales.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493134,4474063,fw9.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493135,4474064,fw9.UK.Number.Store.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493136,4474065,fw9.Telecom2.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493137,4474066,fw8.24.Seven.Communications.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493138,4474067,fw7.TGL.Services.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493139,4474068,fw5.Core.Telecom.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493140,4474080,fm5.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493141,4474081,fm5.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493142,4474082,fm5.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493143,4474088,fm5.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493144,4474089,fm5.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493145,4474172,fw9.Core.Telecom.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493146,4474173,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493147,4474174,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493148,4474175,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493149,4474176,fw9.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493150,4474177,fw9.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493151,4474178,fm5.Simwood.eSMS.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493152,4474179,fw9.Core.Telecom.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493153,4474180,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493154,4474181,fm11.Core.Telecom.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493155,4474182,fw7.TGL.Services.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493156,4474183,fw10.Tismi.BV,0,GCI_Mobile,4,2016-07-01,NULL
493157,4474184,fm11.Manx,0,GCI_Mobile,4,2016-07-01,NULL
493158,4474185,fw6.Magrathea.Telecommunications.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493159,4474186,fw9.Core.Telecom.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493160,4474187,fm15.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493161,4474188,fw9.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493162,4474189,fm15.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493163,4474230,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493164,4474231,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493165,4474232,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493166,4474233,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493167,4474234,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493168,4474235,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493169,4474236,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493170,4474237,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493171,4474238,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493172,4474239,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493173,4474240,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493174,4474241,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493175,4474242,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493176,4474243,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493177,4474244,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493178,4474245,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493179,4474246,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493180,4474247,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493181,4474248,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493182,4474249,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493183,4474250,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493184,4474251,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493185,4474252,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493186,4474253,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493187,4474254,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493188,4474255,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493189,4474256,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493190,4474257,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493191,4474258,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493192,4474259,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493193,4474380,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493194,4474381,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493195,4474382,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493196,4474383,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493197,4474384,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493198,4474385,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493199,4474386,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493200,4474387,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493201,4474388,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493202,4474389,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493203,4474390,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493204,4474391,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493205,4474392,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493206,4474393,fm1.Telefonica.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493207,4474400,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493208,4474401,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493209,4474402,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493210,4474403,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493211,4474404,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493212,4474405,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493213,4474406,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493214,4474407,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493215,4474408,fw9.Equiinet.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493216,4474409,fm14.Cloud9.Communications.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493217,4474410,fw4.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493218,4474411,fw6.AQL.Wholesale.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493219,4474413,fm5.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493220,4474414,fw10.Tismi.BV,0,GCI_Mobile,4,2016-07-01,NULL
493222,4474418,fw6.Core.Telecom.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493223,4474419,fw12.Voxbone.SA,0,GCI_Mobile,4,2016-07-01,NULL
493224,4474420,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493225,4474421,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493226,4474422,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493227,4474423,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493228,4474424,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493229,4474425,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493230,4474426,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493231,4474427,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493232,4474428,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493233,4474429,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493234,4474430,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493235,4474431,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493236,4474432,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493237,4474433,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493238,4474434,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493239,4474435,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493240,4474436,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493241,4474437,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493242,4474438,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493243,4474439,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493244,4474440,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493245,4474441,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493246,4474442,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493247,4474443,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493248,4474444,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493249,4474445,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493250,4474446,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493251,4474447,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493252,4474448,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493253,4474449,fm5.Vodafone.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493254,4474480,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493255,4474481,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493256,4474482,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493257,4474483,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493258,4474484,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493259,4474485,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493260,4474486,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493261,4474487,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493262,4474488,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493263,4474489,fw7.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493264,4474510,fm12.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493265,4474511,fm12.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493266,4474512,fw10.Tismi.BV,0,GCI_Mobile,4,2016-07-01,NULL
493267,4474513,fm12.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493268,4474514,fm12.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493269,4474515,fw4.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493270,4474518,fm12.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493271,4474519,fm12.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493272,4474520,fm11.Manx,0,GCI_Mobile,4,2016-07-01,NULL
493273,4474521,fm11.Manx,0,GCI_Mobile,4,2016-07-01,NULL
493274,4474522,fm11.Manx,0,GCI_Mobile,4,2016-07-01,NULL
493275,4474523,fm11.Manx,0,GCI_Mobile,4,2016-07-01,NULL
493276,4474524,fm11.Manx,0,GCI_Mobile,4,2016-07-01,NULL
493277,4474525,fm11.Manx,0,GCI_Mobile,4,2016-07-01,NULL
493278,4474526,fm11.Manx,0,GCI_Mobile,4,2016-07-01,NULL
493279,4474527,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493280,4474528,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493281,4474529,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493282,4474570,fm12.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493283,4474571,fm12.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493284,4474572,fm5.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493285,4474573,fm12.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493287,4474575,fm12.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493289,4474580,fm1.Gamma.Telecom.Holdings.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493290,4474581,fm1.Gamma.Telecom.Holdings.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493291,4474582,fw10.Tismi.BV,0,GCI_Mobile,4,2016-07-01,NULL
493292,4474583,fw10.Virgin.Media.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493293,4474584,fm16.Vodafone.CW.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493294,4474585,f.BT.IPEX,0,GCI_Mobile,4,2016-07-01,NULL
493295,4474586,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493296,4474587,fw10.Limitless.Mobile.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493297,4474588,fw10.Limitless.Mobile.Limited,0,GCI_Mobile,4,2016-07-01,NULL
493298,4474589,fm6.Hutchison.3G.UK.Limited,0,GCI_Mobile,4,2016-07-01,NULL
